corp_code,statement_type,prev_year,next_year,revenue,operating_income,prev_deriv,next_deriv
01199550,separate,2019,2020,120778784300,4277424831,native,native
01199727,separate,2021,2022,15489503750,5589951309,native,native
01201590,separate,2021,2022,12729308547,2191420523,native,native
01201970,consolidated,2020,2021,3968111697,-1122234090,native,native
01201970,separate,2020,2021,894067022,-2513033826,native,native
01203376,consolidated,2022,2023,32834316694,5596754210,native,native
01203376,separate,2016,2017,6587496405,940125738,native,native
01203808,consolidated,2017,2018,147263341182,10552691840,native,native
01203808,separate,2016,2017,126369836361,12622730077,native,native
01204056,consolidated,2020,2021,178333528000,22770442000,native,native
01204056,separate,2020,2021,95104131000,13980889000,native,native
01205329,separate,2016,2017,38786791567,4048771416,native,native
01205709,consolidated,2017,2018,6290742656000,327970268000,native,native
01205709,separate,2017,2018,392101982000,317573729000,native,native
01205842,consolidated,2017,2018,930459283000,61805890000,native,native
01205842,separate,2017,2018,674737936000,24789280000,native,native
01205851,consolidated,2017,2018,430132101814,-30806020936,native,native
01205851,separate,2017,2018,415743231909,-29470903521,native,native
01207716,consolidated,2020,2021,42607807249,3720127563,native,native
01207716,separate,2020,2021,42607807249,3776200118,native,native
01207761,consolidated,2018,2019,4789783132,-1119717250,native,native
01207761,separate,2018,2019,4825066786,-767570571,native,native
01208849,consolidated,2021,2022,25435941087,1186352013,native,native
01208885,consolidated,2017,2018,476928085690,17895966629,native,native
01208885,separate,2017,2018,476713657379,17794268854,native,native
01210066,consolidated,2021,2022,14015139237,5199698331,native,native
01210066,separate,2021,2022,14015139237,5199698331,native,native
01210190,consolidated,2021,2022,12129021854,458607484,native,native
01210190,separate,2020,2021,13467223804,1789361945,native,native
01211232,consolidated,2019,2020,13093703104,622262146,native,native
01211232,separate,2019,2020,12688143771,192012668,native,native
01213586,consolidated,2020,2021,5250075459,566000080,native,native
01213586,separate,2020,2021,4343817422,289881715,native,native
01214248,consolidated,2018,2019,27029033167,1453110836,native,native
01214248,separate,2018,2019,26271092523,1558204334,native,native
01214743,consolidated,2020,2021,65169442407,9527864744,native,native
01214743,separate,2020,2021,65190313683,9375025081,native,native
01215618,separate,2021,2022,9260176947,2619362162,native,native
01217014,consolidated,2021,2022,6301266494,606136036,native,native
01217014,separate,2021,2022,6301266494,568727333,native,native
01217829,consolidated,2020,2021,10185355210,1629821757,native,native
01217829,separate,2020,2021,10167435739,1657099536,native,native
01217865,consolidated,2021,2022,30126245329,4404131203,native,native
01217865,separate,2021,2022,30129311713,4559072937,native,native
01218299,consolidated,2023,2024,5142612981,996163038,native,native
01218299,separate,2023,2024,5142612981,980300393,native,native
01219155,consolidated,2019,2020,7164693374,-155332166,native,native
01219155,separate,2019,2020,5104076161,209642296,native,native
01222113,consolidated,2023,2024,6984986946,-1878827374,native,native
01222113,separate,2023,2024,6984986946,-1874956357,native,native
01222432,consolidated,2019,2020,24908447477,3450383031,native,native
01222432,separate,2019,2020,21531334021,2922023795,native,native
01222867,consolidated,2023,2024,17226054426,1728822947,native,native
01222867,separate,2019,2020,6811943720,774607364,native,native
01226234,separate,2022,2023,853856500,-3265309411,native,native
01226270,separate,2023,2024,13669289819,2504537809,native,native
01226410,consolidated,2021,2022,25358716431,2307715606,native,native
01226410,separate,2021,2022,22090234356,1096340484,native,native
01227039,consolidated,2019,2020,2684394681,-8486343869,native,native
01227039,separate,2019,2020,2684394681,-8339287224,native,native
01228515,consolidated,2022,2023,8089176396,-937277898,native,native
01228515,separate,2017,2018,0,-12965000,native,native
01230255,consolidated,2021,2022,6334229208,-1476065060,native,native
01230255,separate,2021,2022,6196696622,-1375782631,native,native
01231786,consolidated,2019,2020,2079421916,-437355434,native,native
01231786,separate,2019,2020,2054719076,-408325850,native,native
01234297,consolidated,2018,2019,97919993556,10749040310,native,native
01234297,separate,2017,2018,86758196548,9083257213,native,native
01234507,consolidated,2018,2019,337471452062,19606089229,native,native
01234507,separate,2017,2018,321025836382,16405691088,native,native
01235296,consolidated,2023,2024,314972727,-2419510160,native,native
01235296,separate,2018,2019,0,-599983323,native,native
01236286,consolidated,2017,2018,10427698000,6113971000,native,native
01236532,consolidated,2023,2024,3997107219,-408756660,native,native
01236897,consolidated,2020,2021,170458225392,-791508375,native,native
01236897,separate,2017,2018,149040032270,729638596,native,native
01237434,consolidated,2019,2020,1601861576,-763565330,native,native
01237434,separate,2019,2020,1431579434,-893000083,native,native
01237540,consolidated,2017,2018,80870275217,11306259447,native,native
01237540,separate,2017,2018,80451866312,11124243640,native,native
01238169,consolidated,2017,2018,516267257379,93616874507,native,native
01238169,separate,2017,2018,177618109071,23989470215,native,native
01242241,separate,2022,2023,797791335,-800904098,native,native
01243161,consolidated,2018,2019,5365681142,91652525,native,native
01244601,consolidated,2021,2022,123345338644,-1078608013,native,native
01244601,separate,2021,2022,116899664591,14236408040,native,native
01246034,consolidated,2018,2019,1509181816,-1835671850,native,native
01246034,separate,2018,2019,991167254,-1143187741,native,native
01250374,separate,2018,2019,1044802255,-1101611398,native,native
01251489,consolidated,2019,2020,4028454149,-1489341966,native,native
01251489,separate,2019,2020,4028454149,-1470864214,native,native
01251577,consolidated,2018,2019,2774438038,-247948251,native,native
01251577,separate,2018,2019,2183196146,-258978406,native,native
01251595,consolidated,2023,2024,637231826,-3110788293,native,native
01255652,consolidated,2019,2020,7906526157,-61388537,native,native
01256864,consolidated,2022,2023,40381313881,23111170245,native,native
01256864,separate,2018,2019,904903113,-7420390364,native,native
01257872,consolidated,2020,2021,9013054926,303430080,native,native
01257872,separate,2018,2019,5700885979,516429406,native,native
01258020,consolidated,2021,2022,2303803792,-1044422810,native,native
01258020,separate,2021,2022,109357751,-1522348988,native,native
01258507,consolidated,2017,2018,401252843798,11283898576,native,native
01258507,separate,2017,2018,380147988578,11514458812,native,native
01258710,consolidated,2018,2019,6244427278,1434301591,native,native
01258710,separate,2018,2019,6244427278,1520564373,native,native
01259232,consolidated,2018,2019,5035315766,1072239778,native,native
01259232,separate,2018,2019,4984600535,1084952758,native,native
01259311,consolidated,2018,2019,14652807784,1413302349,native,native
01259311,separate,2018,2019,14638774011,1335376407,native,native
01259418,consolidated,2022,2023,10498158952,-1925358745,native,native
01259418,separate,2018,2019,8661612575,2000874574,native,native
01261644,consolidated,2020,2021,1303648105,-1218555256,native,native
01261644,separate,2020,2021,1303648105,-1216469114,native,native
01261893,separate,2017,2018,109209575283,21070058907,native,native
01262032,consolidated,2018,2019,186480489108,5642443071,native,native
01262032,separate,2018,2019,161532244885,8654486439,native,native
01263022,consolidated,2017,2018,1316624238207,26064087505,native,native
01263022,separate,2017,2018,1316148225055,27840776195,native,native
01263527,consolidated,2020,2021,92141667,-3528184288,native,native
01264438,consolidated,2020,2021,7030815477,-540043581,native,native
01264438,separate,2020,2021,5269868203,-537626811,native,native
01264872,consolidated,2023,2024,10174403701,-6066490093,native,native
01264872,separate,2021,2022,8455950685,-2392043210,native,native
01265251,separate,2020,2021,66197428,-967736472,native,native
01267170,consolidated,2017,2018,314012792057,6668495783,native,native
01267170,separate,2017,2018,289307237798,13711169605,native,native
01267222,consolidated,2019,2020,1602749750,-372069884,native,native
01267222,separate,2019,2020,951991285,-525872578,native,native
01267684,consolidated,2017,2018,93432093386,17189728298,native,native
01267684,separate,2017,2018,86517448499,12445412728,native,native
01267958,separate,2023,2024,2165854069,-164382710,native,native
01267967,separate,2019,2020,603375400,-875056001,native,native
01274329,consolidated,2022,2023,81541718176,11740301547,native,native
01274329,separate,2022,2023,64270671685,11135381172,native,native
01275665,consolidated,2019,2020,6743325543,2304997543,native,native
01275665,separate,2019,2020,6743325543,2355077138,native,native
01276026,consolidated,2020,2021,141354635,-8027093034,native,native
01276026,separate,2020,2021,141354635,-6575150165,native,native
01276327,consolidated,2018,2019,7606061026,1783526272,native,native
01276327,separate,2018,2019,7606061026,1839197282,native,native
01276901,consolidated,2021,2022,5612042412,-878263476,native,native
01283974,consolidated,2023,2024,12375956226,1743462600,native,native
01283974,separate,2023,2024,12154888645,1715312877,native,native
01284751,separate,2023,2024,3031321423,-1258338807,native,native
01288410,consolidated,2022,2023,5311937992,559421315,native,native
01288410,separate,2022,2023,5311762167,372925862,native,native
01288827,separate,2022,2023,58757857704,34915964327,native,native
01290248,consolidated,2021,2022,1202699207,-930688221,native,native
01290248,separate,2021,2022,1144034248,-919754648,native,native
01290381,consolidated,2022,2023,3528393048,516305451,native,native
01290381,separate,2020,2021,4003747960,1836510870,native,native
01291317,consolidated,2022,2023,75065923379,16076893292,native,native
01291317,separate,2022,2023,75065923379,16428853030,native,native
01292291,consolidated,2023,2024,2331858573,-16228684139,native,native
01292291,separate,2023,2024,2351403725,-15415649841,native,native
01293953,consolidated,2023,2024,6939882583,83352328,native,native
01293953,separate,2020,2021,5068742235,155961098,native,native
01297898,consolidated,2021,2022,1986349525,-1347351128,native,native
01297898,separate,2021,2022,1966467850,-1374860867,native,native
01299106,consolidated,2023,2024,16257140600,966047301,native,native
01299106,separate,2023,2024,16247224236,1055928860,native,native
01301252,consolidated,2022,2023,84743779239,12594651488,native,native
01301252,separate,2022,2023,83334140502,12172432945,native,native
01301623,consolidated,2021,2022,18412721193,1446513044,native,native
01301623,separate,2021,2022,17694857569,986063920,native,native
01302853,consolidated,2022,2023,6654179905,-2961720153,native,native
01302853,separate,2022,2023,4139334216,-2363139561,native,native
